merchant_id,business_name,industry,industry_risk_weight,business_type,business_age_days,monthly_revenue,chargeback_rate,country,region,has_website,has_social_media,onboarding_date,is_fraud,fraud_type,risk_score_x,risk_score_y,decision,risk_factors
MERCH_00000144,Advanced Bistro,Food & Beverage,0.9,LLC,187,5790.81,0.0,US,West,True,False,2025-08-10 04:06:30.159704,False,,,20.5,APPROVE,
MERCH_00000145,Care LLC,Services,1.1,LLC,95,6528.26,0.0062,US,Southwest,True,False,2025-11-10 04:06:30.159842,False,,,30.4,REVIEW,
MERCH_00000146,Cafe Co,Food & Beverage,0.9,Sole Proprietorship,1153,112185.86,0.0,US,Southeast,True,False,2022-12-18 04:06:30.159980,False,,,11.75,APPROVE,
MERCH_00000147,Voyages LLC,Travel,1.5,Partnership,956,22447.05,0.0,US,Southwest,True,False,2023-07-03 04:06:30.160116,False,,,17.46,APPROVE,
MERCH_00000148,Prime Mart,Retail,1.0,Corporation,513,61089.16,0.007,US,Southwest,True,True,2024-09-18 04:06:30.160257,False,,,18.2,APPROVE,
MERCH_00000149,Goods Inc,Retail,1.0,LLC,1008,5000.0,0.0202,US,Southeast,True,False,2023-05-12 04:06:30.160397,False,,,33.95,REVIEW,Elevated chargeback rate: 2.02%
MERCH_00000150,Pro Cyber,E-commerce,1.9500000000000002,LLC,253,547477.7441082987,0.0,US,Midwest,True,False,2025-06-05 04:06:30.160534,True,transaction_laundering,,28.0,APPROVE,
MERCH_00000151,Smart Voyages,Travel,1.5,LLC,142,145536.98,0.0124,US,Northeast,True,True,2025-09-24 04:06:30.160670,False,,,33.21,REVIEW,
MERCH_00000152,Smart Destinations Corp,Travel,1.5,LLC,139,15070.13,0.017,US,Southeast,True,True,2025-09-27 04:06:30.160818,False,,,38.21,REVIEW,
MERCH_00000153,Virtual Group,E-commerce,1.3,Sole Proprietorship,257,12219.34,0.0071,US,West,True,True,2025-06-01 04:06:30.160956,False,,,28.31,APPROVE,
MERCH_00000154,First Store Ltd,Retail,1.0,LLC,86,500000.0,0.008,US,Northeast,True,True,2025-11-19 04:06:30.161101,False,,,26.45,APPROVE,New business: 86 days
MERCH_00000155,Support Services,Services,1.1,LLC,30,63617.21,0.0101,US,West,True,True,2026-01-14 04:06:30.161237,False,,,32.4,REVIEW,New business: 30 days
MERCH_00000156,First Shop LLC,Retail,1.0,LLC,794,6434.7,0.0055,US,Midwest,False,False,2023-12-12 04:06:30.161385,False,,,24.2,APPROVE,No website presence
MERCH_00000157,Prime Dining Inc,Food & Beverage,0.9,Sole Proprietorship,30,182485.98,0.0,US,West,True,True,2026-01-14 04:06:30.161532,False,,,20.5,APPROVE,New business: 30 days
MERCH_00000158,Smart Goods Services,Retail,1.0,Sole Proprietorship,169,170068.14,0.0,US,Southwest,True,True,2025-08-28 04:06:30.161676,False,,,19.95,APPROVE,
MERCH_00000159,Kitchen Services,Food & Beverage,0.9,Corporation,172,13460.94,0.0,US,Southeast,False,False,2025-08-25 04:06:30.161812,False,,,25.0,APPROVE,No website presence
MERCH_00000160,Superior Virtual Group,E-commerce,1.3,LLC,107,43794.53,0.0284,CA,BC,False,True,2025-10-29 04:06:30.161957,False,,,39.56,REVIEW,Elevated chargeback rate: 2.84%; No website presence
MERCH_00000161,Global Market,Retail,1.0,Corporation,1622,20196.6,0.0085,CA,Ontario,True,False,2021-09-05 04:06:30.162092,False,,,23.2,APPROVE,
MERCH_00000162,First Bistro,Food & Beverage,0.9,LLC,178,71212.35,0.0096,US,Midwest,True,True,2025-08-19 04:06:30.162231,False,,,22.5,APPROVE,
MERCH_00000163,Global Shop,Retail,1.0,Sole Proprietorship,31,124302.69,0.0362,US,Southeast,True,True,2026-01-13 04:06:30.162366,False,,,37.7,REVIEW,New business: 31 days; Elevated chargeback rate: 3.62%
MERCH_00000164,Smart Cafe Services,Food & Beverage,0.9,Partnership,825,15494.61,0.0026,DE,International,True,True,2023-11-11 04:06:30.162504,False,,,11.75,APPROVE,
MERCH_00000165,Elite Mart Co,Retail,1.0,Sole Proprietorship,150,10431.28,0.0,DE,International,True,False,2025-09-16 04:06:30.162641,False,,,25.45,APPROVE,
MERCH_00000166,First Coin LLC,Cryptocurrency,3.0,LLC,406,153132.59,0.0028,US,Northeast,True,True,2025-01-03 04:06:30.162789,False,,,32.25,REVIEW,High-risk industry: Cryptocurrency
MERCH_00000167,Pro Destinations,Travel,1.5,Partnership,389,65598.66,0.0,DE,International,True,True,2025-01-20 04:06:30.162917,False,,,18.96,APPROVE,
MERCH_00000168,Elite Trips,Travel,1.5,LLC,87,320360.72,0.0104,CA,Quebec,True,True,2025-11-18 04:06:30.163052,False,,,36.71,REVIEW,New business: 87 days
MERCH_00000169,Superior Care Group,Services,1.1,LLC,46,346073.83,0.094,US,Southeast,False,False,2024-01-21 04:06:30.163197,True,identity_theft,,48.65,REVIEW,New business: 46 days; Elevated chargeback rate: 9.40%; No website presence
MERCH_00000170,Online Services,E-commerce,1.3,Sole Proprietorship,587,73922.5,0.0,US,Midwest,True,False,2024-07-06 04:06:30.163333,False,,,18.56,APPROVE,
MERCH_00000171,Pro Journeys,Travel,1.5,Corporation,652,159616.19,0.0324,US,Midwest,True,True,2024-05-02 04:06:30.163467,False,,,34.21,REVIEW,Elevated chargeback rate: 3.24%
MERCH_00000172,Superior Consulting,Services,1.1,Sole Proprietorship,553,25148.98,0.0028,GB,International,True,True,2024-08-09 04:06:30.163593,False,,,20.15,APPROVE,
MERCH_00000173,Prime Online Group,E-commerce,1.3,LLC,59,52226.66,0.126,US,West,False,True,2025-08-10 04:06:30.163744,True,identity_theft,,49.56,REVIEW,New business: 59 days; Elevated chargeback rate: 12.60%; No website presence
MERCH_00000174,Elite Virtual Corp,E-commerce,1.3,Corporation,49,14654.17,0.0396,US,West,False,True,2024-05-18 04:06:30.163889,True,identity_theft,,44.56,REVIEW,New business: 49 days; Elevated chargeback rate: 3.96%; No website presence
MERCH_00000175,Global Goods Corp,Retail,1.0,Corporation,485,19192.26,0.0,DE,International,False,False,2024-10-16 04:06:30.164024,False,,,21.7,APPROVE,No website presence
MERCH_00000176,Voyages Group,Travel,1.5,LLC,45,279537.65,0.0039,CA,BC,True,True,2025-12-30 04:06:30.164161,False,,,28.21,APPROVE,New business: 45 days
MERCH_00000177,Prime Store Inc,Retail,1.0,Partnership,30,22654.48,0.0254,GB,International,True,True,2026-01-14 04:06:30.164301,False,,,43.7,REVIEW,New business: 30 days; Elevated chargeback rate: 2.54%
MERCH_00000178,Journeys Co,Travel,1.5,Sole Proprietorship,75,37481.84,0.0378,US,Southwest,True,False,2025-11-30 04:06:30.164437,False,,,43.46,REVIEW,New business: 75 days; Elevated chargeback rate: 3.78%
MERCH_00000179,Superior Advisory,Services,1.1,Corporation,529,85130.96,0.0,US,Northeast,True,False,2024-09-02 04:06:30.164572,False,,,16.65,APPROVE,
MERCH_00000180,Elite Cyber Services,E-commerce,1.9500000000000002,Corporation,110,348343.37053051806,0.0084,US,Southeast,True,True,2025-10-26 04:06:30.164716,True,transaction_laundering,,35.0,REVIEW,
MERCH_00000181,Advanced Apps Services,Digital Goods,1.8,Corporation,54,5000.0,0.0277,US,Southeast,True,True,2025-12-21 04:06:30.164866,False,,,50.32,REVIEW,New business: 54 days; Elevated chargeback rate: 2.77%
MERCH_00000182,Superior Digital Inc,E-commerce,1.3,Sole Proprietorship,109,164583.83,0.0,DE,International,True,True,2025-10-27 04:06:30.165003,False,,,22.31,APPROVE,
MERCH_00000183,Prime Store Solutions,Retail,1.0,LLC,59,16612.17,0.0,CA,Quebec,True,True,2025-12-16 04:06:30.165149,False,,,26.95,APPROVE,New business: 59 days
MERCH_00000184,Prime Voyages Services,Travel,1.5,LLC,290,6720.84,0.021,Other,International,True,False,2025-04-29 04:06:30.165284,False,,,46.46,REVIEW,Elevated chargeback rate: 2.10%
MERCH_00000185,Tech Ltd,Digital Goods,1.8,LLC,225,14127.07,0.0301,US,Southwest,False,False,2025-07-03 04:06:30.165418,False,,,52.82,REVIEW,Elevated chargeback rate: 3.01%; No website presence
MERCH_00000186,Smart Apps Corp,Digital Goods,1.8,LLC,287,164873.81,0.0262,US,West,True,True,2025-05-02 04:06:30.165567,False,,,39.32,REVIEW,Elevated chargeback rate: 2.62%
MERCH_00000187,Global Trips Services,Travel,1.5,LLC,30,45625.09,0.0,CA,Prairies,True,True,2026-01-14 04:06:30.165711,False,,,29.21,APPROVE,New business: 30 days
MERCH_00000188,Pro Shop Services,Retail,1.0,Corporation,212,22671.17,0.0,US,Southwest,True,True,2025-07-16 04:06:30.165855,False,,,15.45,APPROVE,
MERCH_00000189,Smart Virtual,E-commerce,1.3,Sole Proprietorship,297,88423.79,0.0,US,Midwest,False,True,2025-04-22 04:06:30.165991,False,,,21.31,APPROVE,No website presence
MERCH_00000190,Support Inc,Services,1.1,Corporation,626,225263.47,0.0,US,Northeast,True,False,2024-05-28 04:06:30.166125,False,,,15.15,APPROVE,
MERCH_00000191,First Advisory Inc,Services,1.1,LLC,367,8402.31,0.0049,US,West,True,False,2025-02-11 04:06:30.166269,False,,,20.15,APPROVE,
MERCH_00000192,Global Bet Co,Gambling,2.5,Corporation,149,103304.62,0.0053,US,Midwest,False,False,2025-09-17 04:06:30.166414,False,,,40.24,REVIEW,High-risk industry: Gambling; No website presence
MERCH_00000193,Global Eats,Food & Beverage,0.9,Corporation,643,11168.19,0.0,US,Southwest,True,True,2024-05-11 04:06:30.166550,False,,,17.25,APPROVE,
MERCH_00000194,Superior Dining Co,Food & Beverage,0.9,Corporation,504,310368.65,0.0404,US,Northeast,True,False,2024-09-27 04:06:30.166696,False,,,29.5,APPROVE,Elevated chargeback rate: 4.04%
MERCH_00000195,Elite Mart,Retail,1.0,LLC,138,101125.44,0.0,US,Midwest,True,True,2025-09-28 04:06:30.166832,False,,,18.45,APPROVE,
MERCH_00000196,Web Services,E-commerce,1.3,Sole Proprietorship,386,148033.54,0.0233,CA,BC,False,True,2025-01-23 04:06:30.166969,False,,,34.31,REVIEW,Elevated chargeback rate: 2.33%; No website presence
MERCH_00000197,Smart Online,E-commerce,1.3,Partnership,225,61760.6,0.032,US,Midwest,True,True,2025-07-03 04:06:30.167106,False,,,36.06,REVIEW,Elevated chargeback rate: 3.20%
MERCH_00000198,Global Casino Group,Gambling,2.5,Partnership,49,112542.04,0.0277,US,Southwest,True,True,2025-12-26 04:06:30.167255,False,,,51.99,REVIEW,High-risk industry: Gambling; New business: 49 days; Elevated chargeback rate: 2.77%
MERCH_00000199,Digital Inc,Digital Goods,1.8,Sole Proprietorship,43,86743.37,0.0468,US,Northeast,True,True,2026-01-01 04:06:30.167396,False,,,46.82,REVIEW,New business: 43 days; Elevated chargeback rate: 4.68%
MERCH_00000200,First Online,E-commerce,1.3,Corporation,130,207988.83,0.0442,US,West,True,True,2025-10-06 04:06:30.167534,False,,,37.56,REVIEW,Elevated chargeback rate: 4.42%
MERCH_00000201,Prime Kitchen Co,Food & Beverage,0.9,Corporation,392,14876.91,0.0,US,Northeast,True,True,2025-01-17 04:06:30.167679,False,,,17.25,APPROVE,
MERCH_00000202,First Cafe Solutions,Food & Beverage,0.9,LLC,205,18744.67,0.0,US,Northeast,True,True,2025-07-23 04:06:30.167829,False,,,16.0,APPROVE,
MERCH_00000203,Pro Consulting Solutions,Services,1.1,LLC,98,11749.09,0.0106,US,Southwest,True,False,2025-11-07 04:06:30.167972,False,,,35.4,REVIEW,
MERCH_00000204,Web Co,E-commerce,1.3,Sole Proprietorship,190,58632.62,0.0006,US,Midwest,False,True,2025-08-07 04:06:30.168106,False,,,19.81,APPROVE,No website presence
MERCH_00000205,Virtual Inc,E-commerce,1.3,Sole Proprietorship,84,36767.73,0.0101,US,Northeast,True,True,2025-11-21 04:06:30.168240,False,,,34.31,REVIEW,New business: 84 days
MERCH_00000206,Pro Kitchen Ltd,Food & Beverage,0.9,Sole Proprietorship,262,88062.7,0.0064,US,West,False,True,2025-05-27 04:06:30.168389,False,,,22.5,APPROVE,No website presence
MERCH_00000207,Global Dining Services,Food & Beverage,0.9,Corporation,442,17277.63,0.0,US,Southwest,True,True,2024-11-28 04:06:30.168535,False,,,17.25,APPROVE,
MERCH_00000208,Advanced Gaming Ltd,Gambling,2.5,Sole Proprietorship,628,62135.94,0.0,GB,International,True,False,2024-05-26 04:06:30.168669,False,,,29.49,APPROVE,High-risk industry: Gambling
MERCH_00000209,Prime Web,E-commerce,1.3,LLC,507,107760.28,0.0066,US,West,True,True,2024-09-24 04:06:30.168810,False,,,21.06,APPROVE,
MERCH_00000210,Global Software,Digital Goods,1.8,Partnership,346,88617.63,0.0227,US,West,True,True,2025-03-04 04:06:30.168946,False,,,39.32,REVIEW,Elevated chargeback rate: 2.27%
MERCH_00000211,Digital LLC,E-commerce,1.3,Partnership,127,500000.0,0.0003,DE,International,False,True,2025-10-09 04:06:30.169072,False,,,23.81,APPROVE,No website presence
MERCH_00000212,Trips Corp,Travel,1.5,Corporation,430,500000.0,0.0,CA,Ontario,True,True,2024-12-10 04:06:30.169206,False,,,18.46,APPROVE,
MERCH_00000213,Global Cafe Group,Food & Beverage,0.9,Sole Proprietorship,519,44461.2,0.0031,US,Southeast,True,True,2024-09-12 04:06:30.169349,False,,,12.25,APPROVE,
MERCH_00000214,Smart Shop Co,Retail,1.0,Corporation,378,6007.57,0.0343,FR,International,True,True,2025-01-31 04:06:30.169485,False,,,41.95,REVIEW,Elevated chargeback rate: 3.43%
MERCH_00000215,Prime Store,Retail,1.0,Sole Proprietorship,1615,500000.0,0.0008,US,West,False,True,2021-09-12 04:06:30.169620,False,,,13.2,APPROVE,No website presence
MERCH_00000216,Advanced Shop Corp,Retail,1.0,Sole Proprietorship,42,5000.0,0.0,US,Midwest,False,True,2023-07-11 04:06:30.169765,True,identity_theft,,27.95,APPROVE,New business: 42 days; No website presence
MERCH_00000217,First Cyber Inc,E-commerce,1.3,LLC,800,290530.91,0.0174,US,West,True,True,2023-12-06 04:06:30.169912,False,,,26.06,APPROVE,
MERCH_00000218,Global Market,Retail,1.0,LLC,294,500000.0,0.015,GB,International,True,True,2025-04-25 04:06:30.170040,False,,,26.45,APPROVE,
MERCH_00000219,Superior Web Inc,E-commerce,1.3,LLC,114,54800.34,0.0199,US,Southwest,False,True,2025-10-22 04:06:30.170183,False,,,32.81,REVIEW,No website presence
MERCH_00000220,First Chain Ltd,Cryptocurrency,3.0,Corporation,774,260724.02,0.0492,US,West,True,False,2024-01-01 04:06:30.170328,False,,,48.0,REVIEW,High-risk industry: Cryptocurrency; Elevated chargeback rate: 4.92%
MERCH_00000221,Global Wager Services,Gambling,3.75,Corporation,876,164652.78986089278,0.06810000000000001,US,West,True,True,2023-09-21 04:06:30.170472,True,transaction_laundering,,54.5,REVIEW,High-risk industry: Gambling; Elevated chargeback rate: 6.81%
MERCH_00000222,Digital Group,Digital Goods,1.8,LLC,58,88029.64,0.0094,US,Southeast,True,True,2025-12-17 04:06:30.170609,False,,,35.57,REVIEW,New business: 58 days
MERCH_00000223,Software Group,Digital Goods,1.8,LLC,164,111788.65,0.0161,DE,International,False,False,2025-09-02 04:06:30.170736,False,,,39.57,REVIEW,No website presence
MERCH_00000224,Market Ltd,Retail,1.0,Corporation,42,37324.9,0.0327,FR,International,True,False,2026-01-02 04:06:30.170952,False,,,40.2,REVIEW,New business: 42 days; Elevated chargeback rate: 3.27%
MERCH_00000225,Advanced Care Corp,Services,1.1,Sole Proprietorship,952,48616.35,0.0022,DE,International,False,True,2023-07-07 04:06:30.171212,False,,,16.65,APPROVE,No website presence
MERCH_00000226,Advanced Journeys Co,Travel,1.5,Sole Proprietorship,119,208869.69,0.0203,CA,Quebec,True,False,2025-10-17 04:06:30.171408,False,,,42.46,REVIEW,Elevated chargeback rate: 2.03%
MERCH_00000227,Superior Apps,Digital Goods,1.8,Sole Proprietorship,629,65555.55,0.0129,US,Southeast,True,False,2024-05-25 04:06:30.171547,False,,,33.32,REVIEW,
MERCH_00000228,Prime Mart Ltd,Retail,1.0,LLC,133,500000.0,0.0257,CA,Ontario,True,True,2025-10-03 04:06:30.171693,False,,,35.2,REVIEW,Elevated chargeback rate: 2.57%
MERCH_00000229,Smart Trips,Travel,1.5,LLC,101,8697.27,0.0086,DE,International,True,True,2025-11-04 04:06:30.171820,False,,,34.21,REVIEW,
MERCH_00000230,Elite Software,Digital Goods,1.8,LLC,189,32931.72,0.0227,US,Northeast,True,True,2025-08-08 04:06:30.171957,False,,,40.82,REVIEW,Elevated chargeback rate: 2.27%
MERCH_00000231,Voyages Corp,Travel,1.5,Corporation,75,138232.73,0.0181,CA,Quebec,True,True,2025-11-30 04:06:30.172092,False,,,36.71,REVIEW,New business: 75 days
MERCH_00000232,Prime Shop,Retail,1.0,Partnership,131,109692.35,0.0,US,West,True,True,2025-10-05 04:06:30.172230,False,,,19.95,APPROVE,
MERCH_00000233,Pro Destinations Services,Travel,1.5,LLC,466,18665.13,0.0,US,Northeast,True,True,2024-11-04 04:06:30.172380,False,,,22.96,APPROVE,
MERCH_00000234,Cafe Group,Food & Beverage,0.9,LLC,151,65981.49,0.0,US,Southwest,False,False,2025-09-15 04:06:30.172521,False,,,20.0,APPROVE,No website presence
MERCH_00000235,Elite Market,Retail,1.0,Corporation,423,5000.0,0.0073,DE,International,True,True,2024-12-17 04:06:30.172653,False,,,24.2,APPROVE,
MERCH_00000236,Advanced Goods,Retail,1.0,Sole Proprietorship,119,88712.91,0.0,US,Northeast,True,True,2025-10-17 04:06:30.172800,False,,,18.45,APPROVE,
MERCH_00000237,Software Corp,Digital Goods,1.8,LLC,235,77031.34,0.0,Other,International,True,False,2025-06-23 04:06:30.172933,False,,,30.57,REVIEW,
MERCH_00000238,Tech Ltd,Digital Goods,1.8,Corporation,86,28678.2,0.0521,US,Northeast,True,True,2025-11-19 04:06:30.173074,False,,,52.82,REVIEW,New business: 86 days; Elevated chargeback rate: 5.21%
MERCH_00000239,First Shop Inc,Retail,1.0,Sole Proprietorship,487,29871.55,0.0493,US,Southwest,True,True,2024-10-14 04:06:30.173229,False,,,30.95,REVIEW,Elevated chargeback rate: 4.93%
MERCH_00000240,Elite Digital,E-commerce,1.3,LLC,658,35485.46,0.0,US,Midwest,True,True,2024-04-26 04:06:30.173367,False,,,17.56,APPROVE,
MERCH_00000241,Elite Gaming,Gambling,2.5,LLC,267,8506.27,0.0323,US,Northeast,False,True,2025-05-22 04:06:30.173508,False,,,52.49,REVIEW,High-risk industry: Gambling; Elevated chargeback rate: 3.23%; No website presence
MERCH_00000242,Advanced Trips Corp,Travel,1.5,LLC,46,217740.32,0.0,US,Southwest,True,True,2025-12-29 04:06:30.173657,False,,,26.21,APPROVE,New business: 46 days
MERCH_00000243,Advanced Journeys Inc,Travel,1.5,Sole Proprietorship,30,64847.31,0.0149,DE,International,True,True,2026-01-14 04:06:30.173827,False,,,38.71,REVIEW,New business: 30 days
MERCH_00000244,Goods Services,Retail,1.0,LLC,67,38407.06,0.0864,DE,International,False,False,2025-06-17 04:06:30.173957,True,shell_company,,50.2,REVIEW,New business: 67 days; Elevated chargeback rate: 8.64%; No website presence
MERCH_00000245,Advanced Support Group,Services,1.1,Sole Proprietorship,300,18279.29,0.0226,DE,International,True,True,2025-04-19 04:06:30.174094,False,,,38.65,REVIEW,Elevated chargeback rate: 2.26%
MERCH_00000246,First Block,Cryptocurrency,3.0,LLC,273,269432.78,0.0204,US,Southwest,True,True,2025-05-16 04:06:30.174233,False,,,50.75,REVIEW,High-risk industry: Cryptocurrency; Elevated chargeback rate: 2.04%
MERCH_00000247,Consulting LLC,Services,1.1,Partnership,973,5000.0,0.0097,US,Northeast,True,True,2023-06-16 04:06:30.174374,False,,,28.65,APPROVE,
MERCH_00000248,Goods Inc,Retail,1.0,LLC,117,38146.56,0.0375,CA,Quebec,True,True,2025-10-19 04:06:30.174512,False,,,35.2,REVIEW,Elevated chargeback rate: 3.75%
MERCH_00000249,Prime Mart Corp,Retail,1.0,Sole Proprietorship,677,26262.88,0.0218,US,Northeast,False,False,2024-04-07 04:06:30.174657,False,,,31.95,REVIEW,Elevated chargeback rate: 2.18%; No website presence
MERCH_00000250,Prime Digital Group,E-commerce,1.3,Partnership,209,17065.57,0.0131,GB,International,True,False,2025-07-19 04:06:30.174794,False,,,35.31,REVIEW,
MERCH_00000251,Smart Online,E-commerce,1.3,Sole Proprietorship,1115,43539.64,0.018,US,Southwest,True,True,2023-01-25 04:06:30.174932,False,,,24.56,APPROVE,
MERCH_00000252,Destinations Group,Travel,1.5,Sole Proprietorship,252,126438.44,0.0059,US,Midwest,False,True,2025-06-06 04:06:30.175067,False,,,28.21,APPROVE,No website presence
MERCH_00000253,Global Digital Inc,E-commerce,1.3,Partnership,102,188258.27,0.0056,US,Southeast,True,False,2025-11-03 04:06:30.175213,False,,,27.31,APPROVE,
MERCH_00000254,Eats Services,Food & Beverage,0.9,LLC,186,124406.03317562748,0.0,DE,International,True,True,2025-02-10 04:06:30.175338,True,bustout,,18.0,APPROVE,
MERCH_00000255,Advanced Consulting Inc,Services,1.1,Sole Proprietorship,100,51082.02,0.0,CA,Ontario,True,True,2025-11-05 04:06:30.175486,False,,,19.9,APPROVE,
MERCH_00000256,Prime Virtual Inc,E-commerce,1.3,Corporation,463,5000.0,0.0438,CA,Quebec,True,True,2024-11-07 04:06:30.175636,False,,,37.81,REVIEW,Elevated chargeback rate: 4.38%
MERCH_00000257,First Journeys,Travel,1.5,Sole Proprietorship,632,59192.6,0.0297,DE,International,True,True,2024-05-22 04:06:30.175762,False,,,35.21,REVIEW,Elevated chargeback rate: 2.97%
MERCH_00000258,Prime Cyber Group,E-commerce,1.3,Corporation,127,42459.85,0.0307,US,Midwest,True,True,2025-10-09 04:06:30.175907,False,,,39.06,REVIEW,Elevated chargeback rate: 3.07%
MERCH_00000259,Prime Dining,Food & Beverage,0.9,Sole Proprietorship,227,38909.12,0.0233,US,Northeast,True,True,2025-07-01 04:06:30.176042,False,,,32.25,REVIEW,Elevated chargeback rate: 2.33%
MERCH_00000260,Elite Web LLC,E-commerce,1.3,LLC,95,310468.78,0.0264,US,West,True,True,2025-11-10 04:06:30.176187,False,,,37.56,REVIEW,Elevated chargeback rate: 2.64%
MERCH_00000261,Smart Store Services,Retail,1.0,Sole Proprietorship,149,144037.09,0.0,US,West,True,True,2025-09-17 04:06:30.176331,False,,,18.45,APPROVE,
