merchant_id,risk_score,decision,industry_risk,business_age_risk,chargeback_risk,velocity_risk,geographic_risk,pattern_risk,risk_factors,scored_at
MERCH_00000223,39.57,REVIEW,42.857142857142854,60,50,20,55,0,No website presence,2026-02-13 04:09:48.299885
MERCH_00000224,40.2,REVIEW,4.761904761904761,80,75,20,45,0,New business: 42 days; Elevated chargeback rate: 3.27%,2026-02-13 04:09:48.356069
MERCH_00000225,16.65,APPROVE,9.523809523809526,15,10,20,45,15,No website presence,2026-02-13 04:09:48.406523
MERCH_00000226,42.46,REVIEW,28.57142857142857,60,75,20,35,15,Elevated chargeback rate: 2.03%,2026-02-13 04:09:48.458652
MERCH_00000227,33.32,REVIEW,42.857142857142854,25,50,20,30,15,,2026-02-13 04:09:48.513263
MERCH_00000228,35.2,REVIEW,4.761904761904761,60,75,20,25,0,Elevated chargeback rate: 2.57%,2026-02-13 04:09:48.567560
MERCH_00000229,34.21,REVIEW,28.57142857142857,60,30,20,30,50,,2026-02-13 04:09:48.616374
MERCH_00000230,40.82,REVIEW,42.857142857142854,40,75,20,20,15,Elevated chargeback rate: 2.27%,2026-02-13 04:09:48.667422
MERCH_00000231,36.71,REVIEW,28.57142857142857,80,50,20,25,0,New business: 75 days,2026-02-13 04:09:48.721876
MERCH_00000232,19.95,APPROVE,4.761904761904761,60,10,20,20,15,,2026-02-13 04:09:48.776042
MERCH_00000233,22.96,APPROVE,28.57142857142857,25,10,20,20,50,,2026-02-13 04:09:48.828943
MERCH_00000234,20.0,APPROVE,0.0,60,10,20,45,0,No website presence,2026-02-13 04:09:48.880480
MERCH_00000235,24.2,APPROVE,4.761904761904761,25,30,20,30,50,,2026-02-13 04:09:48.931107
MERCH_00000236,18.45,APPROVE,4.761904761904761,60,10,20,20,0,,2026-02-13 04:09:48.983197
MERCH_00000237,30.57,REVIEW,42.857142857142854,40,10,20,70,25,,2026-02-13 04:09:49.036534
MERCH_00000238,52.82,REVIEW,42.857142857142854,80,95,20,20,25,New business: 86 days; Elevated chargeback rate: 5.21%,2026-02-13 04:09:49.090319
MERCH_00000239,30.95,REVIEW,4.761904761904761,25,75,20,20,15,Elevated chargeback rate: 4.93%,2026-02-13 04:09:49.143528
MERCH_00000240,17.56,APPROVE,19.047619047619047,25,10,20,20,15,,2026-02-13 04:09:49.194965
MERCH_00000241,52.49,REVIEW,76.19047619047619,40,75,20,35,50,High-risk industry: Gambling; Elevated chargeback rate: 3.23%; No website presence,2026-02-13 04:09:49.247455
MERCH_00000242,26.21,APPROVE,28.57142857142857,80,10,20,20,0,New business: 46 days,2026-02-13 04:09:49.298939
MERCH_00000243,38.71,REVIEW,28.57142857142857,80,50,20,30,15,New business: 30 days,2026-02-13 04:09:49.347938
MERCH_00000244,50.2,REVIEW,4.761904761904761,80,95,20,55,40,New business: 67 days; Elevated chargeback rate: 8.64%; No website presence,2026-02-13 04:09:49.394647
MERCH_00000245,38.65,REVIEW,9.523809523809526,40,75,20,30,50,Elevated chargeback rate: 2.26%,2026-02-13 04:09:49.441899
MERCH_00000246,50.75,REVIEW,100.0,40,75,20,20,0,High-risk industry: Cryptocurrency; Elevated chargeback rate: 2.04%,2026-02-13 04:09:49.491635
MERCH_00000247,28.65,APPROVE,9.523809523809526,15,30,50,20,50,,2026-02-13 04:09:49.540070
MERCH_00000248,35.2,REVIEW,4.761904761904761,60,75,20,25,0,Elevated chargeback rate: 3.75%,2026-02-13 04:09:49.591326
MERCH_00000249,31.95,REVIEW,4.761904761904761,25,75,20,45,0,Elevated chargeback rate: 2.18%; No website presence,2026-02-13 04:09:49.642691
MERCH_00000250,35.31,REVIEW,19.047619047619047,40,50,20,40,50,,2026-02-13 04:09:49.696752
MERCH_00000251,24.56,APPROVE,19.047619047619047,15,50,20,20,0,,2026-02-13 04:09:49.747473
MERCH_00000252,28.21,APPROVE,28.57142857142857,40,30,20,35,15,No website presence,2026-02-13 04:09:49.796770
MERCH_00000253,27.31,APPROVE,19.047619047619047,60,30,20,30,0,,2026-02-13 04:09:49.848095
MERCH_00000254,18.0,APPROVE,0.0,40,10,20,30,25,,2026-02-13 04:09:49.898834
MERCH_00000255,19.9,APPROVE,9.523809523809526,60,10,20,25,0,,2026-02-13 04:09:49.951509
MERCH_00000256,37.81,REVIEW,19.047619047619047,25,75,20,25,50,Elevated chargeback rate: 4.38%,2026-02-13 04:09:50.001969
MERCH_00000257,35.21,REVIEW,28.57142857142857,25,75,20,30,0,Elevated chargeback rate: 2.97%,2026-02-13 04:09:50.051152
MERCH_00000258,39.06,REVIEW,19.047619047619047,60,75,20,20,15,Elevated chargeback rate: 3.07%,2026-02-13 04:09:50.100418
MERCH_00000259,32.25,REVIEW,0.0,40,75,20,20,15,Elevated chargeback rate: 2.33%,2026-02-13 04:09:50.152967
MERCH_00000260,37.56,REVIEW,19.047619047619047,60,75,20,20,0,Elevated chargeback rate: 2.64%,2026-02-13 04:09:50.207368
MERCH_00000261,18.45,APPROVE,4.761904761904761,60,10,20,20,0,,2026-02-13 04:09:50.260121
MERCH_00000262,21.21,APPROVE,28.57142857142857,40,10,20,30,0,,2026-02-13 04:09:50.314068
MERCH_00000263,38.07,REVIEW,42.857142857142854,25,75,20,30,0,Elevated chargeback rate: 2.99%,2026-02-13 04:09:50.366426
MERCH_00000264,21.45,APPROVE,4.761904761904761,80,10,20,20,0,New business: 55 days,2026-02-13 04:09:50.418887
MERCH_00000265,21.5,APPROVE,0.0,40,30,20,40,0,,2026-02-13 04:09:50.472883
MERCH_00000266,29.45,APPROVE,4.761904761904761,25,75,20,20,0,Elevated chargeback rate: 3.64%,2026-02-13 04:09:50.545943
MERCH_00000267,49.24,REVIEW,76.19047619047619,60,50,20,45,40,High-risk industry: Gambling,2026-02-13 04:09:50.600344
MERCH_00000268,36.31,REVIEW,19.047619047619047,15,75,20,25,50,Elevated chargeback rate: 2.36%,2026-02-13 04:09:50.649971
MERCH_00000269,39.32,REVIEW,42.857142857142854,40,75,20,20,0,Elevated chargeback rate: 2.90%,2026-02-13 04:09:50.696742
MERCH_00000270,32.31,REVIEW,19.047619047619047,15,75,20,35,0,Elevated chargeback rate: 3.29%,2026-02-13 04:09:50.746880
MERCH_00000271,20.82,APPROVE,42.857142857142854,15,10,20,35,0,,2026-02-13 04:09:50.798067
MERCH_00000272,35.5,REVIEW,0.0,80,50,20,20,50,New business: 83 days,2026-02-13 04:09:50.847437
MERCH_00000273,20.5,APPROVE,0.0,80,10,20,20,0,New business: 68 days,2026-02-13 04:09:50.897891
MERCH_00000274,33.5,REVIEW,0.0,25,95,20,20,0,Elevated chargeback rate: 6.05%,2026-02-13 04:09:50.947155
MERCH_00000275,32.95,REVIEW,4.761904761904761,15,75,20,20,50,Elevated chargeback rate: 3.86%,2026-02-13 04:09:50.996932
MERCH_00000276,16.06,APPROVE,19.047619047619047,25,10,20,20,0,,2026-02-13 04:09:51.045067
MERCH_00000277,42.07,REVIEW,42.857142857142854,25,75,20,20,50,Elevated chargeback rate: 2.16%,2026-02-13 04:09:51.092063
MERCH_00000278,31.21,REVIEW,28.57142857142857,80,10,20,20,50,New business: 30 days,2026-02-13 04:09:51.142176
MERCH_00000279,20.81,APPROVE,19.047619047619047,40,10,20,30,15,,2026-02-13 04:09:51.196920
MERCH_00000280,47.06,REVIEW,19.047619047619047,80,75,20,35,50,New business: 84 days; Elevated chargeback rate: 3.15%; No website presence,2026-02-13 04:09:51.247264
MERCH_00000281,19.2,APPROVE,4.761904761904761,25,10,20,30,50,,2026-02-13 04:09:51.295694
MERCH_00000282,25.5,APPROVE,0.0,40,30,20,30,50,,2026-02-13 04:09:51.345978
MERCH_00000283,31.0,REVIEW,0.0,25,75,20,30,15,Elevated chargeback rate: 2.09%,2026-02-13 04:09:51.399546
MERCH_00000284,20.0,APPROVE,0.0,60,10,20,45,0,No website presence,2026-02-13 04:09:51.449265
MERCH_00000285,11.75,APPROVE,0.0,15,10,20,30,0,,2026-02-13 04:09:51.500709
MERCH_00000286,43.65,REVIEW,9.523809523809526,80,75,20,20,50,New business: 63 days; Elevated chargeback rate: 2.07%,2026-02-13 04:09:51.553026
MERCH_00000287,27.9,APPROVE,9.523809523809526,40,50,20,20,15,,2026-02-13 04:09:51.602731
MERCH_00000288,18.45,APPROVE,4.761904761904761,60,10,20,20,0,,2026-02-13 04:09:51.653722
MERCH_00000289,38.9,REVIEW,9.523809523809526,80,50,20,35,50,New business: 68 days; No website presence,2026-02-13 04:09:51.703310
MERCH_00000290,30.56,REVIEW,19.047619047619047,15,50,20,30,50,,2026-02-13 04:09:51.753395
MERCH_00000291,32.7,REVIEW,4.761904761904761,40,75,20,30,0,Elevated chargeback rate: 2.92%,2026-02-13 04:09:51.804576
MERCH_00000292,29.96,APPROVE,28.57142857142857,25,30,20,40,50,No website presence,2026-02-13 04:09:51.856050
MERCH_00000293,41.81,REVIEW,19.047619047619047,80,50,20,45,50,New business: 49 days; No website presence,2026-02-13 04:09:51.910798
MERCH_00000294,39.57,REVIEW,42.857142857142854,80,30,20,25,50,New business: 30 days,2026-02-13 04:09:51.956761
MERCH_00000295,17.06,APPROVE,19.047619047619047,15,10,20,45,0,No website presence,2026-02-13 04:09:52.005422
MERCH_00000296,51.46,REVIEW,28.57142857142857,80,95,20,35,25,New business: 55 days; Elevated chargeback rate: 10.32%; No website presence,2026-02-13 04:09:52.052031
MERCH_00000297,23.7,APPROVE,4.761904761904761,15,50,20,40,0,,2026-02-13 04:09:52.104328
MERCH_00000298,17.25,APPROVE,0.0,25,10,20,20,50,,2026-02-13 04:09:52.153732
MERCH_00000299,14.5,APPROVE,0.0,40,10,20,20,0,,2026-02-13 04:09:52.204675
MERCH_00000300,30.4,REVIEW,9.523809523809526,60,50,20,30,0,,2026-02-13 04:09:52.242527
MERCH_00000301,37.96,REVIEW,28.57142857142857,40,75,20,20,15,Elevated chargeback rate: 2.63%,2026-02-13 04:09:52.287013
MERCH_00000302,34.21,REVIEW,28.57142857142857,40,50,20,45,15,No website presence,2026-02-13 04:09:52.338849
MERCH_00000303,41.7,REVIEW,4.761904761904761,40,95,20,30,40,Elevated chargeback rate: 8.37%,2026-02-13 04:09:52.390628
MERCH_00000304,21.0,APPROVE,0.0,40,10,20,35,50,No website presence,2026-02-13 04:09:52.441953
MERCH_00000305,39.2,REVIEW,4.761904761904761,80,75,20,35,0,New business: 30 days; Elevated chargeback rate: 3.66%,2026-02-13 04:09:52.494347
MERCH_00000306,35.57,REVIEW,42.857142857142854,40,50,20,20,25,,2026-02-13 04:09:52.547188
MERCH_00000307,38.56,REVIEW,19.047619047619047,60,75,20,30,0,Elevated chargeback rate: 3.70%,2026-02-13 04:09:52.600647
MERCH_00000308,34.2,REVIEW,4.761904761904761,40,75,20,45,0,Elevated chargeback rate: 3.34%; No website presence,2026-02-13 04:09:52.652364
MERCH_00000309,21.9,APPROVE,9.523809523809526,60,10,20,20,25,,2026-02-13 04:09:52.701103
MERCH_00000310,20.7,APPROVE,4.761904761904761,25,10,20,45,50,No website presence,2026-02-13 04:09:52.749655
MERCH_00000311,37.4,REVIEW,9.523809523809526,80,50,20,20,50,New business: 30 days,2026-02-13 04:09:52.799663
MERCH_00000312,28.9,APPROVE,9.523809523809526,40,50,20,30,15,,2026-02-13 04:09:52.851222
MERCH_00000313,45.15,REVIEW,9.523809523809526,80,75,20,45,40,New business: 81 days; Elevated chargeback rate: 2.62%,2026-02-13 04:09:52.903292
MERCH_00000314,36.57,REVIEW,42.857142857142854,60,50,20,25,0,,2026-02-13 04:09:52.955232
MERCH_00000315,16.7,APPROVE,4.761904761904761,15,10,20,20,50,,2026-02-13 04:09:52.997663
MERCH_00000316,36.45,REVIEW,4.761904761904761,80,50,20,20,50,New business: 86 days,2026-02-13 04:09:53.047814
MERCH_00000317,43.25,REVIEW,0.0,80,75,20,35,50,New business: 56 days; Elevated chargeback rate: 2.56%; No website presence,2026-02-13 04:09:53.095541
MERCH_00000318,41.2,REVIEW,4.761904761904761,80,75,20,30,25,New business: 43 days; Elevated chargeback rate: 2.08%,2026-02-13 04:09:53.142088
MERCH_00000319,32.7,REVIEW,4.761904761904761,40,75,20,30,0,Elevated chargeback rate: 4.41%,2026-02-13 04:09:53.191410
MERCH_00000320,36.56,REVIEW,19.047619047619047,40,75,20,40,0,Elevated chargeback rate: 3.69%; No website presence,2026-02-13 04:09:53.242649
MERCH_00000321,38.9,REVIEW,9.523809523809526,80,50,20,35,50,New business: 55 days,2026-02-13 04:09:53.295928
MERCH_00000322,36.74,REVIEW,76.19047619047619,40,10,20,75,15,High-risk industry: Gambling; No website presence,2026-02-13 04:09:53.348075
MERCH_00000323,19.2,APPROVE,4.761904761904761,25,10,20,30,50,,2026-02-13 04:09:53.396117
MERCH_00000324,22.81,APPROVE,19.047619047619047,60,10,20,35,0,,2026-02-13 04:09:53.446531
MERCH_00000325,39.96,REVIEW,28.57142857142857,40,75,20,40,15,Elevated chargeback rate: 4.04%,2026-02-13 04:09:53.493333
MERCH_00000326,33.5,REVIEW,0.0,25,75,20,20,50,Elevated chargeback rate: 2.31%,2026-02-13 04:09:53.542773
MERCH_00000327,21.06,APPROVE,19.047619047619047,25,10,20,20,50,,2026-02-13 04:09:53.593024
MERCH_00000328,17.06,APPROVE,19.047619047619047,25,10,20,30,0,,2026-02-13 04:09:53.641288
MERCH_00000329,27.2,APPROVE,4.761904761904761,25,50,20,60,0,,2026-02-13 04:09:53.689756
MERCH_00000330,37.65,REVIEW,9.523809523809526,40,75,20,20,50,Elevated chargeback rate: 2.09%,2026-02-13 04:09:53.735503
MERCH_00000331,40.06,REVIEW,19.047619047619047,40,75,20,75,0,Elevated chargeback rate: 4.90%; No website presence,2026-02-13 04:09:53.782652
MERCH_00000332,27.31,APPROVE,19.047619047619047,60,10,20,30,50,,2026-02-13 04:09:53.829723
MERCH_00000333,20.31,APPROVE,19.047619047619047,40,10,20,25,15,,2026-02-13 04:09:53.880749
MERCH_00000334,28.82,APPROVE,42.857142857142854,25,30,20,35,15,No website presence,2026-02-13 04:09:53.933710
MERCH_00000335,20.9,APPROVE,9.523809523809526,60,10,20,35,0,No website presence,2026-02-13 04:09:53.988649
MERCH_00000336,14.15,APPROVE,9.523809523809526,15,10,20,20,15,,2026-02-13 04:09:54.043355
MERCH_00000337,26.95,APPROVE,4.761904761904761,40,50,20,35,0,No website presence,2026-02-13 04:09:54.093584
MERCH_00000338,34.95,REVIEW,4.761904761904761,80,30,20,55,50,New business: 30 days; No website presence,2026-02-13 04:09:54.146779
MERCH_00000339,28.95,APPROVE,4.761904761904761,15,75,20,30,0,Elevated chargeback rate: 2.58%,2026-02-13 04:09:54.201191
MERCH_00000340,37.45,REVIEW,4.761904761904761,80,50,20,30,50,New business: 56 days,2026-02-13 04:09:54.255900
MERCH_00000341,27.21,APPROVE,28.57142857142857,80,10,20,30,0,New business: 62 days,2026-02-13 04:09:54.308014
MERCH_00000342,31.7,REVIEW,4.761904761904761,40,75,20,20,0,Elevated chargeback rate: 2.40%,2026-02-13 04:09:54.349963
MERCH_00000343,18.65,APPROVE,9.523809523809526,15,10,20,30,50,,2026-02-13 04:09:54.399591
MERCH_00000344,40.2,REVIEW,4.761904761904761,40,95,20,30,25,Elevated chargeback rate: 5.91%,2026-02-13 04:09:54.448186
MERCH_00000345,26.31,APPROVE,19.047619047619047,60,10,20,20,50,,2026-02-13 04:09:54.497079
MERCH_00000346,13.2,APPROVE,4.761904761904761,15,10,20,35,0,,2026-02-13 04:09:54.547598
MERCH_00000347,50.49,REVIEW,76.19047619047619,60,75,20,20,15,High-risk industry: Gambling; Elevated chargeback rate: 2.39%,2026-02-13 04:09:54.598111
MERCH_00000348,43.46,REVIEW,28.57142857142857,80,75,20,30,0,New business: 57 days; Elevated chargeback rate: 3.51%,2026-02-13 04:09:54.651198
MERCH_00000349,39.5,REVIEW,50.000000000000014,40,50,20,45,25,No website presence,2026-02-13 04:09:54.703157
MERCH_00000350,17.56,APPROVE,19.047619047619047,25,10,20,20,15,,2026-02-13 04:09:54.759672
MERCH_00000351,25.31,APPROVE,19.047619047619047,80,10,20,30,0,New business: 80 days,2026-02-13 04:09:54.814641
MERCH_00000352,39.07,REVIEW,42.857142857142854,80,30,20,20,50,New business: 32 days,2026-02-13 04:09:54.863094
MERCH_00000353,16.46,APPROVE,28.57142857142857,15,10,20,20,0,,2026-02-13 04:09:54.916801
MERCH_00000354,35.31,REVIEW,19.047619047619047,80,50,20,30,0,New business: 30 days,2026-02-13 04:09:54.968448
MERCH_00000355,48.65,REVIEW,9.523809523809526,80,95,20,45,25,New business: 57 days; Elevated chargeback rate: 10.24%; No website presence,2026-02-13 04:09:55.016065
MERCH_00000356,18.96,APPROVE,28.57142857142857,15,10,20,30,15,,2026-02-13 04:09:55.063673
MERCH_00000357,40.57,REVIEW,42.857142857142854,25,75,20,30,25,Elevated chargeback rate: 4.54%,2026-02-13 04:09:55.114875
MERCH_00000358,28.9,APPROVE,9.523809523809526,40,50,20,20,25,,2026-02-13 04:09:55.168865
MERCH_00000359,32.31,REVIEW,19.047619047619047,15,75,20,35,0,Elevated chargeback rate: 2.22%; No website presence,2026-02-13 04:09:55.221779
MERCH_00000360,17.4,APPROVE,9.523809523809526,40,10,20,30,0,,2026-02-13 04:09:55.270479
MERCH_00000361,37.25,REVIEW,100.0,25,10,20,20,50,High-risk industry: Cryptocurrency,2026-02-13 04:09:55.320577
MERCH_00000362,30.81,REVIEW,19.047619047619047,80,10,20,45,40,New business: 50 days; No website presence,2026-02-13 04:09:55.372450
MERCH_00000363,33.21,REVIEW,28.57142857142857,60,50,20,20,0,,2026-02-13 04:09:55.423437
MERCH_00000364,24.31,APPROVE,19.047619047619047,80,10,20,20,0,New business: 56 days,2026-02-13 04:09:55.475125
MERCH_00000365,14.15,APPROVE,9.523809523809526,25,10,20,20,0,,2026-02-13 04:09:55.521032
MERCH_00000366,16.95,APPROVE,4.761904761904761,40,10,20,35,0,No website presence,2026-02-13 04:09:55.575299
MERCH_00000367,38.25,REVIEW,0.0,40,75,20,45,50,Elevated chargeback rate: 3.12%; No website presence,2026-02-13 04:09:55.625567
MERCH_00000368,43.39,REVIEW,35.71428571428572,60,75,20,20,25,Elevated chargeback rate: 4.80%,2026-02-13 04:09:55.680717
MERCH_00000369,42.75,REVIEW,0.0,80,75,20,30,50,New business: 30 days; Elevated chargeback rate: 3.35%,2026-02-13 04:09:55.730452
MERCH_00000370,22.9,APPROVE,9.523809523809526,80,10,20,25,0,New business: 39 days,2026-02-13 04:09:55.763706
MERCH_00000371,29.45,APPROVE,4.761904761904761,25,75,20,20,0,Elevated chargeback rate: 2.85%,2026-02-13 04:09:55.800587
MERCH_00000372,32.95,REVIEW,4.761904761904761,80,50,20,35,0,New business: 71 days; No website presence,2026-02-13 04:09:55.850400
MERCH_00000373,51.06,REVIEW,19.047619047619047,80,95,20,35,40,New business: 31 days; Elevated chargeback rate: 12.44%; No website presence,2026-02-13 04:09:55.901013
MERCH_00000374,37.46,REVIEW,28.57142857142857,40,75,20,30,0,Elevated chargeback rate: 3.19%,2026-02-13 04:09:55.952177
MERCH_00000375,35.74,REVIEW,76.19047619047619,80,10,20,20,0,High-risk industry: Gambling; New business: 41 days,2026-02-13 04:09:56.003556
MERCH_00000376,19.2,APPROVE,4.761904761904761,25,30,20,30,0,,2026-02-13 04:09:56.055397
MERCH_00000377,46.32,REVIEW,42.857142857142854,80,75,20,30,0,New business: 30 days; Elevated chargeback rate: 2.50%,2026-02-13 04:09:56.108452
MERCH_00000378,42.15,REVIEW,9.523809523809526,60,75,20,35,50,Elevated chargeback rate: 4.26%; No website presence,2026-02-13 04:09:56.163044
MERCH_00000379,34.24,REVIEW,76.19047619047619,60,10,20,35,0,High-risk industry: Gambling; No website presence,2026-02-13 04:09:56.214497
MERCH_00000380,16.7,APPROVE,4.761904761904761,15,10,20,20,50,,2026-02-13 04:09:56.265017
MERCH_00000381,21.45,APPROVE,4.761904761904761,80,10,20,20,0,New business: 72 days,2026-02-13 04:09:56.315685
MERCH_00000382,39.2,REVIEW,4.761904761904761,80,75,20,35,0,New business: 30 days; Elevated chargeback rate: 3.38%,2026-02-13 04:09:56.362132
MERCH_00000383,15.75,APPROVE,0.0,15,10,20,20,50,,2026-02-13 04:09:56.409575
MERCH_00000384,19.5,APPROVE,0.0,40,10,20,20,50,,2026-02-13 04:09:56.458291
MERCH_00000385,20.56,APPROVE,19.047619047619047,15,10,20,30,50,,2026-02-13 04:09:56.507096
MERCH_00000386,20.71,APPROVE,28.57142857142857,40,10,20,25,0,,2026-02-13 04:09:56.558403
MERCH_00000387,37.7,REVIEW,4.761904761904761,40,75,20,30,50,Elevated chargeback rate: 2.61%,2026-02-13 04:09:56.606757
MERCH_00000388,28.0,APPROVE,0.0,80,10,20,45,50,New business: 30 days; No website presence,2026-02-13 04:09:56.651455
MERCH_00000389,34.5,REVIEW,0.0,80,50,20,35,25,New business: 30 days; No website presence,2026-02-13 04:09:56.699211
MERCH_00000390,26.45,APPROVE,4.761904761904761,80,10,20,20,50,New business: 74 days,2026-02-13 04:09:56.748058
MERCH_00000391,22.0,APPROVE,0.0,80,10,20,20,15,New business: 30 days,2026-02-13 04:09:56.801708
MERCH_00000392,31.95,REVIEW,4.761904761904761,40,50,20,35,50,,2026-02-13 04:09:56.852484
MERCH_00000393,27.5,APPROVE,0.0,60,50,20,20,0,,2026-02-13 04:09:56.898801
MERCH_00000394,17.06,APPROVE,19.047619047619047,25,10,20,30,0,,2026-02-13 04:09:56.951582
MERCH_00000395,44.2,REVIEW,4.761904761904761,80,75,20,35,50,New business: 30 days; Elevated chargeback rate: 2.01%,2026-02-13 04:09:57.002258
MERCH_00000396,17.46,APPROVE,28.57142857142857,15,10,20,30,0,,2026-02-13 04:09:57.053765
MERCH_00000397,17.56,APPROVE,19.047619047619047,25,10,20,35,0,No website presence,2026-02-13 04:09:57.104007
MERCH_00000398,27.0,APPROVE,0.0,40,50,20,20,25,,2026-02-13 04:09:57.156356
MERCH_00000399,30.31,REVIEW,19.047619047619047,80,10,20,30,50,New business: 49 days,2026-02-13 04:09:57.203831
MERCH_00000400,29.5,APPROVE,0.0,40,50,20,20,50,,2026-02-13 04:09:57.255448
MERCH_00000401,30.5,REVIEW,0.0,25,75,20,25,15,Elevated chargeback rate: 3.93%,2026-02-13 04:09:57.301912
MERCH_00000402,34.31,REVIEW,19.047619047619047,80,30,20,20,50,New business: 30 days,2026-02-13 04:09:57.346285
MERCH_00000403,19.2,APPROVE,4.761904761904761,25,10,20,30,50,,2026-02-13 04:09:57.391762
MERCH_00000404,12.75,APPROVE,0.0,25,10,20,25,0,,2026-02-13 04:09:57.442544
MERCH_00000405,21.29,APPROVE,21.42857142857143,40,10,20,20,25,,2026-02-13 04:09:57.498435
MERCH_00000406,18.31,APPROVE,19.047619047619047,40,10,20,20,0,,2026-02-13 04:09:57.548596
MERCH_00000407,38.71,REVIEW,28.57142857142857,15,75,20,30,50,Elevated chargeback rate: 2.35%,2026-02-13 04:09:57.600386
MERCH_00000408,23.7,APPROVE,4.761904761904761,25,50,20,25,0,,2026-02-13 04:09:57.647577
MERCH_00000409,24.31,APPROVE,19.047619047619047,60,10,20,35,15,No website presence,2026-02-13 04:09:57.697965
MERCH_00000410,22.45,APPROVE,4.761904761904761,80,10,20,30,0,New business: 84 days,2026-02-13 04:09:57.742190
MERCH_00000411,36.71,REVIEW,28.57142857142857,60,50,20,30,25,,2026-02-13 04:09:57.787839
MERCH_00000412,20.95,APPROVE,4.761904761904761,60,10,20,45,0,No website presence,2026-02-13 04:09:57.839757
MERCH_00000413,26.57,APPROVE,42.857142857142854,60,10,20,25,0,,2026-02-13 04:09:57.880930
